"model","fold","o","p","variance","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"ok",1,2.484906649788,3.31588584026825,1.34264106483731,120.76069,-27.93652,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.14313472639153,3.67623217379069,1.33251010278258,120.59822,-27.93638,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,1.79175946922805,1.97598537721948,1.34428190052942,120.26515,-27.93589,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.07944154167984,3.61784050862128,1.3374157117591,120.67385,-27.93404,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.19722457733622,2.74671860868574,1.33537315387878,120.44603,-27.9164,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.68213122712422,3.31915801875485,1.34109694355177,121.09295,-27.91439,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,1.97792835720066,1.355814760216,120.17851,-27.90541,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.09104245335832,2.98090688035315,1.33652823202936,120.47524,-27.89485,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.13549421592915,3.12437492015933,1.35223246654439,121.18603,-27.89474,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.484906649788,2.28817007704095,1.34234150722284,120.3527,-27.88632,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.13549421592915,3.33765946983755,1.34193672678326,120.74867,-27.86692,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.63905732961526,3.29787734615172,1.34363812943676,121.13314,-27.86637,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.87120101090789,3.44073422359608,1.3401252981887,120.71877,-27.86375,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,5.01727983681492,3.43266051295671,1.34159180441858,121.04074,-27.86278,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.29045944114839,3.43328881477882,1.34244809898706,121.0594,-27.85725,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,3.08200182977237,1.338091474076,120.49002,-27.85414,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.30406509320417,3.33228519766435,1.34555010118037,121.12594,-27.8494,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.87120101090789,3.25897067034073,1.35039009391512,121.15829,-27.84661,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.83321334405622,3.40113190519582,1.34478915529712,121.08848,-27.84536,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.56494935746154,2.59680244589524,1.34277125548887,120.40922,-27.84319,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.76120011569356,3.39636739446521,1.34404487662874,121.02362,-27.82987,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.87120101090789,3.53582012451295,1.33272603225034,120.57051,-27.82448,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,4.39444915467244,3.54322880506446,1.33267868514536,120.57263,-27.82424,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,3.04452243772342,3.17547072848448,1.34562123137055,120.91854,-27.82289,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.56494935746154,2.12297453532903,1.3486175835383,120.21878,-27.8163,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
"ok",1,2.94443897916644,3.11967173787222,1.34690107153988,120.81921,-27.79814,"Nug;Sph","1.3041;0.4153","0;2.1672","0;0"
