"k","model","o","p"
3,"hier_rpart",2.89037175789616,2.31922694643301
3,"hier_rpart",1.09861228866811,2.31922694643301
3,"hier_rpart",3.04452243772342,2.31922694643301
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",2.63905732961526,2.31922694643301
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",3.04452243772342,2.31922694643301
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",1.6094379124341,2.40754473118371
3,"hier_rpart",1.38629436111989,2.40754473118371
3,"hier_rpart",3.71357206670431,3.70621424947188
3,"hier_rpart",2.56494935746154,2.31922694643301
3,"hier_rpart",3.36729582998647,2.31922694643301
3,"hier_rpart",1.94591014905531,3.70621424947188
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",1.09861228866811,2.40754473118371
3,"hier_rpart",1.6094379124341,2.40754473118371
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",2.63905732961526,2.31922694643301
3,"hier_rpart",3.49650756146648,3.70621424947188
3,"hier_rpart",4.40671924726425,3.70621424947188
3,"hier_rpart",4.55387689160054,3.70621424947188
3,"hier_rpart",3.49650756146648,3.70621424947188
3,"hier_rpart",3.43398720448515,3.70621424947188
3,"hier_rpart",2.70805020110221,3.70621424947188
3,"hier_rpart",2.07944154167984,3.70621424947188
3,"hier_rpart",3.76120011569356,3.70621424947188
3,"hier_rpart",1.38629436111989,2.31922694643301
3,"hier_rpart",1.79175946922805,2.31922694643301
3,"hier_rpart",2.99573227355399,2.31922694643301
3,"hier_rpart",4.17438726989564,3.70621424947188
3,"hier_rpart",2.30258509299405,2.31922694643301
3,"hier_rpart",2.63905732961526,2.31922694643301
3,"hier_rpart",2.30258509299405,2.31922694643301
3,"hier_rpart",4.35670882668959,3.70621424947188
3,"hier_rpart",3.25809653802148,2.40754473118371
3,"hier_rpart",3.43398720448515,3.70621424947188
3,"hier_rpart",4.17438726989564,3.70621424947188
3,"hier_rpart",4.68582808900555,3.70621424947188
3,"hier_rpart",4.70138904372863,3.70621424947188
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",2.94443897916644,3.70621424947188
3,"hier_rpart",2.99573227355399,3.02292260684373
3,"hier_rpart",2.30258509299405,2.31922694643301
3,"hier_rpart",2.89037175789616,2.40754473118371
3,"hier_rpart",3.46573590279973,2.31922694643301
3,"hier_rpart",1.6094379124341,3.02292260684373
3,"hier_rpart",0.693147180559945,3.02292260684373
3,"hier_rpart",3.68887945411394,3.02292260684373
3,"hier_rpart",2.63905732961526,2.40754473118371
3,"hier_rpart",3.25809653802148,2.31922694643301
3,"hier_rpart",2.83321334405622,3.02292260684373
3,"hier_rpart",1.6094379124341,3.70621424947188
3,"hier_rpart",4.25632167829882,3.70621424947188
3,"hier_rpart",3.61091791264422,3.70621424947188
3,"hier_rpart",2.70805020110221,3.70621424947188
3,"hier_rpart",2.484906649788,3.70621424947188
3,"hier_rpart",3.58351893845611,2.40754473118371
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",4.8283137373023,3.70621424947188
3,"hier_rpart",5.20948615284142,3.70621424947188
3,"hier_rpart",4.29045944114839,3.70621424947188
3,"hier_rpart",2.484906649788,3.70621424947188
3,"hier_rpart",3.97029191355212,3.70621424947188
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",3.40119738166216,3.70621424947188
3,"hier_rpart",1.38629436111989,3.70621424947188
3,"hier_rpart",1.09861228866811,2.40754473118371
3,"hier_rpart",3.98898404656427,3.02292260684373
3,"hier_rpart",2.56494935746154,3.02292260684373
3,"hier_rpart",2.30258509299405,3.02292260684373
3,"hier_rpart",4.70048036579242,2.40754473118371
3,"hier_rpart",2.77258872223978,2.31922694643301
3,"hier_rpart",4.27666611901606,3.02292260684373
3,"hier_rpart",5.95064255258773,3.70621424947188
3,"hier_rpart",4.74493212836325,3.70621424947188
3,"hier_rpart",5.63478960316925,3.70621424947188
3,"hier_rpart",2.07944154167984,3.70621424947188
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",4.97673374242057,3.70621424947188
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",1.79175946922805,2.31922694643301
3,"hier_rpart",3.78418963391826,2.31922694643301
3,"hier_rpart",2.30258509299405,3.70621424947188
3,"hier_rpart",0.693147180559945,3.70621424947188
3,"hier_rpart",2.52572864430826,3.70621424947188
3,"hier_rpart",0.693147180559945,2.31922694643301
3,"hier_rpart",2.484906649788,1.47080776696792
3,"hier_rpart",4.15966402834274,3.70621424947188
3,"hier_rpart",3.3322045101752,3.02292260684373
3,"hier_rpart",2.68784749378469,3.70621424947188
3,"hier_rpart",3.5945687746427,3.70621424947188
3,"hier_rpart",3.28952066443753,3.70621424947188
3,"hier_rpart",1.84054963339749,3.70621424947188
3,"hier_rpart",3.40119738166216,3.02292260684373
3,"hier_rpart",1.38629436111989,1.47080776696792
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",2.07944154167984,1.47080776696792
3,"hier_rpart",4.77912349311153,3.70621424947188
3,"hier_rpart",4.77912349311153,3.70621424947188
3,"hier_rpart",6.92657703322272,3.70621424947188
3,"hier_rpart",4.64439089914137,3.70621424947188
3,"hier_rpart",2.30258509299405,2.40754473118371
3,"hier_rpart",3.63758615972639,3.70621424947188
3,"hier_rpart",3.61091791264422,3.70621424947188
3,"hier_rpart",4.38202663467388,3.70621424947188
3,"hier_rpart",1.38629436111989,1.47080776696792
3,"hier_rpart",4.43081679884331,3.70621424947188
3,"hier_rpart",2.83321334405622,3.02292260684373
3,"hier_rpart",2.484906649788,2.40754473118371
3,"hier_rpart",2.89037175789616,3.02292260684373
3,"hier_rpart",4.06044301054642,3.70621424947188
3,"hier_rpart",2.484906649788,2.40754473118371
3,"hier_rpart",4.14313472639153,3.02292260684373
3,"hier_rpart",1.79175946922805,2.31922694643301
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",2.19722457733622,2.31922694643301
3,"hier_rpart",4.68213122712422,3.70621424947188
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",3.09104245335832,2.40754473118371
3,"hier_rpart",3.13549421592915,3.02292260684373
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",3.13549421592915,3.70621424947188
3,"hier_rpart",2.63905732961526,3.02292260684373
3,"hier_rpart",3.87120101090789,3.70621424947188
3,"hier_rpart",5.01727983681492,3.70621424947188
3,"hier_rpart",4.29045944114839,3.70621424947188
3,"hier_rpart",2.94443897916644,3.02292260684373
3,"hier_rpart",4.30406509320417,3.02292260684373
3,"hier_rpart",3.87120101090789,3.02292260684373
3,"hier_rpart",2.83321334405622,3.70621424947188
3,"hier_rpart",2.56494935746154,2.31922694643301
3,"hier_rpart",3.76120011569356,3.70621424947188
3,"hier_rpart",3.87120101090789,3.70621424947188
3,"hier_rpart",4.39444915467244,3.70621424947188
3,"hier_rpart",3.04452243772342,3.02292260684373
3,"hier_rpart",2.56494935746154,2.31922694643301
3,"hier_rpart",2.94443897916644,3.02292260684373
3,"hier_rpart",4.53259949315326,3.70621424947188
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",2.99573227355399,2.40754473118371
3,"hier_rpart",1.94591014905531,2.31922694643301
3,"hier_rpart",2.63905732961526,2.40754473118371
3,"hier_rpart",4.86753445045558,3.70621424947188
3,"hier_rpart",1.38629436111989,2.31922694643301
3,"hier_rpart",2.39789527279837,3.70621424947188
3,"hier_rpart",5.28066243130932,3.70621424947188
3,"hier_rpart",3.97029191355212,3.70621424947188
3,"hier_rpart",1.94591014905531,2.31922694643301
3,"hier_rpart",2.94443897916644,2.40754473118371
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",1.6094379124341,2.40754473118371
3,"hier_rpart",1.6094379124341,2.40754473118371
3,"hier_rpart",2.39789527279837,2.31922694643301
3,"hier_rpart",0.182321556793955,2.31922694643301
3,"hier_rpart",3.76120011569356,3.02292260684373
3,"hier_rpart",2.484906649788,3.02292260684373
3,"hier_rpart",2.63905732961526,2.31922694643301
3,"hier_rpart",2.94443897916644,2.31922694643301
3,"hier_rpart",-0.510825623765991,2.31922694643301
3,"hier_rpart",2.99573227355399,2.40754473118371
3,"hier_rpart",4.26267987704132,3.70621424947188
3,"hier_rpart",1.6094379124341,2.40754473118371
3,"hier_rpart",2.70805020110221,3.70621424947188
3,"hier_rpart",2.94443897916644,3.02292260684373
3,"hier_rpart",3.09104245335832,3.70621424947188
3,"hier_rpart",4.26267987704132,3.70621424947188
3,"hier_rpart",1.94591014905531,2.31922694643301
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",2.56494935746154,2.31922694643301
3,"hier_rpart",2.39789527279837,3.02292260684373
3,"hier_rpart",1.79175946922805,2.31922694643301
3,"hier_rpart",1.79175946922805,2.31922694643301
3,"hier_rpart",2.77258872223978,3.70621424947188
3,"hier_rpart",1.79175946922805,3.02292260684373
3,"hier_rpart",2.484906649788,2.40754473118371
3,"hier_rpart",1.6094379124341,2.31922694643301
3,"hier_rpart",2.63905732961526,2.31922694643301
3,"hier_rpart",2.07944154167984,3.02292260684373
3,"hier_rpart",2.07944154167984,2.31922694643301
3,"hier_rpart",2.484906649788,2.31922694643301
3,"hier_rpart",2.07944154167984,2.40754473118371
3,"hier_rpart",2.99573227355399,3.02292260684373
3,"hier_svmRadial",3.25809653802148,2.29878370596977
3,"hier_svmRadial",2.484906649788,2.46241637482814
3,"hier_svmRadial",4.27666611901606,2.48554700463439
3,"hier_svmRadial",2.30258509299405,1.97788806407438
3,"hier_svmRadial",2.89037175789616,2.48504511599912
3,"hier_svmRadial",1.09861228866811,2.50898761159809
3,"hier_svmRadial",3.04452243772342,2.78337531885265
3,"hier_svmRadial",2.484906649788,2.67387971591736
3,"hier_svmRadial",2.63905732961526,2.55353658175597
3,"hier_svmRadial",2.484906649788,2.75503627701689
3,"hier_svmRadial",3.04452243772342,2.450598271089
3,"hier_svmRadial",2.07944154167984,2.75855308565719
3,"hier_svmRadial",1.6094379124341,2.56920426731858
3,"hier_svmRadial",1.38629436111989,2.5402230705738
3,"hier_svmRadial",3.71357206670431,2.94533852507324
3,"hier_svmRadial",2.56494935746154,2.77653347271758
3,"hier_svmRadial",3.36729582998647,2.67510492629376
3,"hier_svmRadial",1.94591014905531,3.81037780441269
3,"hier_svmRadial",2.07944154167984,2.33821808893116
3,"hier_svmRadial",1.09861228866811,2.10121582327527
3,"hier_svmRadial",1.6094379124341,1.74229952826836
3,"hier_svmRadial",2.07944154167984,2.42166898285143
3,"hier_svmRadial",2.63905732961526,2.73109244898183
3,"hier_svmRadial",3.49650756146648,3.69244952973231
3,"hier_svmRadial",4.40671924726425,3.69246972631448
3,"hier_svmRadial",4.55387689160054,3.69248670325652
3,"hier_svmRadial",3.49650756146648,3.69251376224883
3,"hier_svmRadial",3.43398720448515,3.69251880546982
3,"hier_svmRadial",2.70805020110221,3.69251284524302
3,"hier_svmRadial",2.07944154167984,3.69249496014982
3,"hier_svmRadial",3.76120011569356,3.6925508863801
3,"hier_svmRadial",1.38629436111989,2.5240979724096
3,"hier_svmRadial",1.79175946922805,2.51508071904754
3,"hier_svmRadial",2.99573227355399,2.76397078436809
3,"hier_svmRadial",4.17438726989564,3.9672602640856
3,"hier_svmRadial",2.30258509299405,2.53700880923311
3,"hier_svmRadial",2.63905732961526,2.6326475333059
3,"hier_svmRadial",2.30258509299405,2.70663831102385
3,"hier_svmRadial",4.35670882668959,3.54230774835158
3,"hier_svmRadial",3.25809653802148,1.91182930580152
3,"hier_svmRadial",3.43398720448515,4.20130404651833
3,"hier_svmRadial",4.17438726989564,4.22230827465141
3,"hier_svmRadial",4.68582808900555,3.66119675186934
3,"hier_svmRadial",4.70138904372863,3.66525020139346
3,"hier_svmRadial",2.484906649788,2.43595885559385
3,"hier_svmRadial",2.94443897916644,4.25316331999292
3,"hier_svmRadial",2.99573227355399,2.88155165728645
3,"hier_svmRadial",2.30258509299405,2.11035499057711
3,"hier_svmRadial",2.89037175789616,2.7079997494442
3,"hier_svmRadial",3.46573590279973,2.49273644416315
3,"hier_svmRadial",1.6094379124341,3.06955406635883
3,"hier_svmRadial",0.693147180559945,3.87412738044932
3,"hier_svmRadial",3.68887945411394,3.07402134595511
3,"hier_svmRadial",2.63905732961526,3.34994400983281
3,"hier_svmRadial",3.25809653802148,1.95758213586868
3,"hier_svmRadial",2.83321334405622,3.26755842757829
3,"hier_svmRadial",1.6094379124341,3.4768964069363
3,"hier_svmRadial",4.25632167829882,3.68683123746797
3,"hier_svmRadial",3.61091791264422,4.13503013738943
3,"hier_svmRadial",2.70805020110221,3.75318381025936
3,"hier_svmRadial",2.484906649788,4.06193575380753
3,"hier_svmRadial",3.58351893845611,2.69925919431619
3,"hier_svmRadial",2.07944154167984,2.03516496571691
3,"hier_svmRadial",4.8283137373023,4.07190326726587
3,"hier_svmRadial",5.20948615284142,4.00756303904579
3,"hier_svmRadial",4.29045944114839,4.00878660604376
3,"hier_svmRadial",2.484906649788,3.71971180936822
3,"hier_svmRadial",3.97029191355212,4.18287785351595
3,"hier_svmRadial",2.484906649788,1.93670714404323
3,"hier_svmRadial",3.40119738166216,3.53529990619697
3,"hier_svmRadial",1.38629436111989,2.27609977956432
3,"hier_svmRadial",1.09861228866811,2.30101354267816
3,"hier_svmRadial",3.98898404656427,4.16271012043895
3,"hier_svmRadial",2.56494935746154,2.18797140566667
3,"hier_svmRadial",2.30258509299405,3.04665506305582
3,"hier_svmRadial",4.70048036579242,4.25667841822191
3,"hier_svmRadial",2.77258872223978,2.59179116701364
3,"hier_svmRadial",4.27666611901606,3.62956863525892
3,"hier_svmRadial",5.95064255258773,4.20263147844447
3,"hier_svmRadial",4.74493212836325,4.36572541973493
3,"hier_svmRadial",5.63478960316925,4.22755594096744
3,"hier_svmRadial",2.07944154167984,3.25169943883441
3,"hier_svmRadial",2.07944154167984,2.6875067154278
3,"hier_svmRadial",4.97673374242057,4.15962217475544
3,"hier_svmRadial",2.07944154167984,2.11481314198357
3,"hier_svmRadial",1.79175946922805,2.01778258867801
3,"hier_svmRadial",3.78418963391826,1.87933751676868
3,"hier_svmRadial",2.30258509299405,3.72785794143868
3,"hier_svmRadial",0.693147180559945,3.16406053312542
3,"hier_svmRadial",2.52572864430826,3.16968296052923
3,"hier_svmRadial",0.693147180559945,1.30357942028874
3,"hier_svmRadial",2.484906649788,1.40136029251559
3,"hier_svmRadial",4.15966402834274,3.18404035226095
3,"hier_svmRadial",3.3322045101752,3.24532126234256
3,"hier_svmRadial",2.68784749378469,3.18136889361319
3,"hier_svmRadial",3.5945687746427,3.17608129731606
3,"hier_svmRadial",3.28952066443753,3.18127063720456
3,"hier_svmRadial",1.84054963339749,3.40894172014454
3,"hier_svmRadial",3.40119738166216,3.62112352060422
3,"hier_svmRadial",1.38629436111989,1.44300368576731
3,"hier_svmRadial",2.07944154167984,1.90292094836482
3,"hier_svmRadial",2.07944154167984,1.74952935296097
3,"hier_svmRadial",4.77912349311153,4.52883924494493
3,"hier_svmRadial",4.77912349311153,4.2672494825015
3,"hier_svmRadial",6.92657703322272,4.26728400545374
3,"hier_svmRadial",4.64439089914137,3.92444397553429
3,"hier_svmRadial",2.30258509299405,3.00554348508372
3,"hier_svmRadial",3.63758615972639,4.10190202397585
3,"hier_svmRadial",3.61091791264422,4.24038741540749
3,"hier_svmRadial",4.38202663467388,4.32578064464775
3,"hier_svmRadial",1.38629436111989,1.99523085305643
3,"hier_svmRadial",4.43081679884331,3.90544753007134
3,"hier_svmRadial",2.83321334405622,1.95025083595932
3,"hier_svmRadial",2.484906649788,2.44462074300334
3,"hier_svmRadial",2.89037175789616,3.37252933234041
3,"hier_svmRadial",4.06044301054642,3.64462519191345
3,"hier_svmRadial",2.484906649788,2.77378570787852
3,"hier_svmRadial",4.14313472639153,3.38030137305205
3,"hier_svmRadial",1.79175946922805,1.41344296252531
3,"hier_svmRadial",2.07944154167984,2.7351340947828
3,"hier_svmRadial",2.19722457733622,2.1951668148762
3,"hier_svmRadial",4.68213122712422,3.98682919313867
3,"hier_svmRadial",2.484906649788,2.12031411548112
3,"hier_svmRadial",3.09104245335832,2.35404995801859
3,"hier_svmRadial",3.13549421592915,3.30920438835292
3,"hier_svmRadial",2.484906649788,1.98696087671452
3,"hier_svmRadial",3.13549421592915,3.11137031727997
3,"hier_svmRadial",2.63905732961526,3.61462217398097
3,"hier_svmRadial",3.87120101090789,3.32236463226993
3,"hier_svmRadial",5.01727983681492,4.52842005329334
3,"hier_svmRadial",4.29045944114839,4.50945157373658
3,"hier_svmRadial",2.94443897916644,3.14081166043672
3,"hier_svmRadial",4.30406509320417,3.87855820118991
3,"hier_svmRadial",3.87120101090789,3.83543846250998
3,"hier_svmRadial",2.83321334405622,4.37393782945469
3,"hier_svmRadial",2.56494935746154,2.73202768764866
3,"hier_svmRadial",3.76120011569356,4.16659403662587
3,"hier_svmRadial",3.87120101090789,4.35669036782592
3,"hier_svmRadial",4.39444915467244,4.36837863676451
3,"hier_svmRadial",3.04452243772342,3.13880005890351
3,"hier_svmRadial",2.56494935746154,2.04825205999517
3,"hier_svmRadial",2.94443897916644,2.33169484394814
3,"hier_svmRadial",4.53259949315326,4.38190243834534
3,"hier_svmRadial",2.07944154167984,1.85634696237324
3,"hier_svmRadial",2.99573227355399,2.71053438553243
3,"hier_svmRadial",1.94591014905531,2.06921975939547
3,"hier_svmRadial",2.63905732961526,2.43525501340149
3,"hier_svmRadial",4.86753445045558,3.78493672969872
3,"hier_svmRadial",1.38629436111989,2.28435731593273
3,"hier_svmRadial",2.39789527279837,3.39219125409313
3,"hier_svmRadial",5.28066243130932,3.27047336668405
3,"hier_svmRadial",3.97029191355212,4.13903325392767
3,"hier_svmRadial",1.94591014905531,2.19790127846374
3,"hier_svmRadial",2.94443897916644,2.9321146376766
3,"hier_svmRadial",2.07944154167984,2.70374648966584
3,"hier_svmRadial",1.6094379124341,1.99205306264871
3,"hier_svmRadial",1.6094379124341,2.07279939123718
3,"hier_svmRadial",2.39789527279837,2.4421969105794
3,"hier_svmRadial",0.182321556793955,1.95658238127807
3,"hier_svmRadial",3.76120011569356,3.10156904876808
3,"hier_svmRadial",2.484906649788,2.53700469160856
3,"hier_svmRadial",2.63905732961526,2.47847663483148
3,"hier_svmRadial",2.94443897916644,2.43484596977095
3,"hier_svmRadial",-0.510825623765991,1.95515087178417
3,"hier_svmRadial",2.99573227355399,2.62334477375878
3,"hier_svmRadial",4.26267987704132,3.75420099406228
3,"hier_svmRadial",1.6094379124341,2.24995111398839
3,"hier_svmRadial",2.70805020110221,3.24770647943465
3,"hier_svmRadial",2.94443897916644,1.49110104614326
3,"hier_svmRadial",3.09104245335832,3.43091786372184
3,"hier_svmRadial",4.26267987704132,3.06506529217424
3,"hier_svmRadial",1.94591014905531,2.43914045538992
3,"hier_svmRadial",2.07944154167984,2.33872552507838
3,"hier_svmRadial",2.07944154167984,2.51365349142342
3,"hier_svmRadial",2.56494935746154,2.6025318560808
3,"hier_svmRadial",2.39789527279837,2.94370462525957
3,"hier_svmRadial",1.79175946922805,2.31102102218853
3,"hier_svmRadial",1.79175946922805,2.17650008192862
3,"hier_svmRadial",2.77258872223978,3.6823546566636
3,"hier_svmRadial",1.79175946922805,3.34801218320801
3,"hier_svmRadial",2.484906649788,2.41825599161948
3,"hier_svmRadial",1.6094379124341,2.03358935150006
3,"hier_svmRadial",2.63905732961526,2.34489118875794
3,"hier_svmRadial",2.07944154167984,2.08298146810118
3,"hier_svmRadial",2.07944154167984,1.99007081009256
3,"hier_svmRadial",2.484906649788,2.52363181111447
3,"hier_svmRadial",2.07944154167984,2.41420348708173
3,"hier_svmRadial",2.99573227355399,2.30430326420542
4,"hier_lm",3.25809653802148,1.63898992027766
4,"hier_lm",2.484906649788,1.89904309659037
4,"hier_lm",4.27666611901606,2.84232363751903
4,"hier_lm",2.30258509299405,1.96521902571008
4,"hier_lm",2.89037175789616,2.84644275963321
4,"hier_lm",1.09861228866811,2.401523718464
4,"hier_lm",3.04452243772342,2.64254130796765
4,"hier_lm",2.484906649788,2.73090696334
4,"hier_lm",2.63905732961526,3.08022142468767
4,"hier_lm",2.484906649788,2.61567349561314
4,"hier_lm",3.04452243772342,2.46590224565287
4,"hier_lm",2.07944154167984,2.68816497698045
4,"hier_lm",1.6094379124341,2.2602329319219
4,"hier_lm",1.38629436111989,2.16741115910922
4,"hier_lm",3.71357206670431,2.84093758762252
4,"hier_lm",2.56494935746154,2.55587293187322
4,"hier_lm",3.36729582998647,2.59709040366997
4,"hier_lm",1.94591014905531,2.63858892935279
4,"hier_lm",2.07944154167984,2.41833376445035
4,"hier_lm",1.09861228866811,2.17967908122145
4,"hier_lm",1.6094379124341,2.42916314092556
4,"hier_lm",2.07944154167984,2.33962758065308
4,"hier_lm",2.63905732961526,2.76419467270392
4,"hier_lm",3.49650756146648,3.81736754488168
4,"hier_lm",4.40671924726425,3.81722822558011
4,"hier_lm",4.55387689160054,3.81711107071287
4,"hier_lm",3.49650756146648,3.81692425619485
4,"hier_lm",3.43398720448515,3.81688942636945
4,"hier_lm",2.70805020110221,3.81693058889037
4,"hier_lm",2.07944154167984,3.81705407645313
4,"hier_lm",3.76120011569356,3.81666778202603
4,"hier_lm",1.38629436111989,2.42453034641925
4,"hier_lm",1.79175946922805,2.8839975793879
4,"hier_lm",2.99573227355399,2.90192813477507
4,"hier_lm",4.17438726989564,2.66056335119967
4,"hier_lm",2.30258509299405,2.41480560250006
4,"hier_lm",2.63905732961526,2.65895969070158
4,"hier_lm",2.30258509299405,2.70796955871395
4,"hier_lm",4.35670882668959,3.60604061090428
4,"hier_lm",3.25809653802148,2.49897862867129
4,"hier_lm",3.43398720448515,3.69173473810084
4,"hier_lm",4.17438726989564,3.8108388228014
4,"hier_lm",4.68582808900555,4.14175012644601
4,"hier_lm",4.70138904372863,4.12341941405478
4,"hier_lm",2.484906649788,2.30819637875592
4,"hier_lm",2.94443897916644,1.71258327525351
4,"hier_lm",2.99573227355399,2.87157564589627
4,"hier_lm",2.30258509299405,2.03330338179542
4,"hier_lm",2.89037175789616,3.0759063792864
4,"hier_lm",3.46573590279973,2.48480445246533
4,"hier_lm",1.6094379124341,3.28700619880775
4,"hier_lm",0.693147180559945,1.37126462915097
4,"hier_lm",3.68887945411394,3.29780609190539
4,"hier_lm",2.63905732961526,2.14204166384243
4,"hier_lm",3.25809653802148,2.12971654102538
4,"hier_lm",2.83321334405622,3.3755440952374
4,"hier_lm",1.6094379124341,4.36886945297876
4,"hier_lm",4.25632167829882,3.5655645502364
4,"hier_lm",3.61091791264422,4.12207172782611
4,"hier_lm",2.70805020110221,4.28281964157483
4,"hier_lm",2.484906649788,3.70260528472564
4,"hier_lm",3.58351893845611,2.83942040407125
4,"hier_lm",2.07944154167984,2.01374718848399
4,"hier_lm",4.8283137373023,4.06097783049899
4,"hier_lm",5.20948615284142,3.72762255251082
4,"hier_lm",4.29045944114839,3.72533644942584
4,"hier_lm",2.484906649788,3.6456918380645
4,"hier_lm",3.97029191355212,3.7974525482243
4,"hier_lm",2.484906649788,1.96090290888412
4,"hier_lm",3.40119738166216,3.7125566117077
4,"hier_lm",1.38629436111989,1.82161956056636
4,"hier_lm",1.09861228866811,1.98495875168129
4,"hier_lm",3.98898404656427,3.20360178125043
4,"hier_lm",2.56494935746154,2.52817736689571
4,"hier_lm",2.30258509299405,3.31945777978842
4,"hier_lm",4.70048036579242,3.5816557217487
4,"hier_lm",2.77258872223978,2.35470404513763
4,"hier_lm",4.27666611901606,3.22016539011232
4,"hier_lm",5.95064255258773,4.22660192661324
4,"hier_lm",4.74493212836325,4.32946673900567
4,"hier_lm",5.63478960316925,4.22782829039735
4,"hier_lm",2.07944154167984,3.13768376321114
4,"hier_lm",2.07944154167984,1.13176613153034
4,"hier_lm",4.97673374242057,4.03956231397051
4,"hier_lm",2.07944154167984,1.97686690063874
4,"hier_lm",1.79175946922805,1.88914968051807
4,"hier_lm",3.78418963391826,1.99436618004031
4,"hier_lm",2.30258509299405,3.50475820234315
4,"hier_lm",0.693147180559945,3.07435967650885
4,"hier_lm",2.52572864430826,3.07909240361964
4,"hier_lm",0.693147180559945,1.43598239835434
4,"hier_lm",2.484906649788,1.67243197540919
4,"hier_lm",4.15966402834274,3.08362989471725
4,"hier_lm",3.3322045101752,3.28583287761192
4,"hier_lm",2.68784749378469,3.08062594113998
4,"hier_lm",3.5945687746427,3.07564790916802
4,"hier_lm",3.28952066443753,3.08052419055915
4,"hier_lm",1.84054963339749,3.45103429890256
4,"hier_lm",3.40119738166216,3.32153875620817
4,"hier_lm",1.38629436111989,1.55526647281026
4,"hier_lm",2.07944154167984,1.8304263229444
4,"hier_lm",2.07944154167984,1.92834248980448
4,"hier_lm",4.77912349311153,4.17538148974982
4,"hier_lm",4.77912349311153,3.92918424241057
4,"hier_lm",6.92657703322272,3.92911744989086
4,"hier_lm",4.64439089914137,3.6977838990644
4,"hier_lm",2.30258509299405,2.96434027139113
4,"hier_lm",3.63758615972639,4.20118298122827
4,"hier_lm",3.61091791264422,4.65648536307887
4,"hier_lm",4.38202663467388,3.71243854434469
4,"hier_lm",1.38629436111989,1.86457019632131
4,"hier_lm",4.43081679884331,4.05413918378104
4,"hier_lm",2.83321334405622,3.12399470947018
4,"hier_lm",2.484906649788,1.87477203338194
4,"hier_lm",2.89037175789616,2.78340596893563
4,"hier_lm",4.06044301054642,3.30712069111707
4,"hier_lm",2.484906649788,2.41331856913443
4,"hier_lm",4.14313472639153,3.09896110970315
4,"hier_lm",1.79175946922805,1.3623434459668
4,"hier_lm",2.07944154167984,3.21361460328664
4,"hier_lm",2.19722457733622,2.22337893144573
4,"hier_lm",4.68213122712422,3.50568056660165
4,"hier_lm",2.484906649788,2.07079164063326
4,"hier_lm",3.09104245335832,2.31971887800144
4,"hier_lm",3.13549421592915,3.11336834570549
4,"hier_lm",2.484906649788,2.15672320498139
4,"hier_lm",3.13549421592915,2.99871694910691
4,"hier_lm",2.63905732961526,3.81085586106766
4,"hier_lm",3.87120101090789,3.57332731528859
4,"hier_lm",5.01727983681492,4.319921356405
4,"hier_lm",4.29045944114839,4.53215131021925
4,"hier_lm",2.94443897916644,2.80072192043371
4,"hier_lm",4.30406509320417,4.11553457278302
4,"hier_lm",3.87120101090789,3.71167723901067
4,"hier_lm",2.83321334405622,4.2888273740537
4,"hier_lm",2.56494935746154,2.60432574409074
4,"hier_lm",3.76120011569356,4.3125304591256
4,"hier_lm",3.87120101090789,4.03621174300251
4,"hier_lm",4.39444915467244,4.0198635847936
4,"hier_lm",3.04452243772342,2.82044871550476
4,"hier_lm",2.56494935746154,2.05306071895222
4,"hier_lm",2.94443897916644,2.31562084290678
4,"hier_lm",4.53259949315326,4.34840475369316
4,"hier_lm",2.07944154167984,1.62201277285749
4,"hier_lm",2.99573227355399,2.5443996105296
4,"hier_lm",1.94591014905531,2.14552648504054
4,"hier_lm",2.63905732961526,1.93668732876867
4,"hier_lm",4.86753445045558,4.00406590119612
4,"hier_lm",1.38629436111989,2.17119031375777
4,"hier_lm",2.39789527279837,2.28663295317704
4,"hier_lm",5.28066243130932,3.26098821733473
4,"hier_lm",3.97029191355212,3.26505846385944
4,"hier_lm",1.94591014905531,2.24246271734885
4,"hier_lm",2.94443897916644,3.10090706954266
4,"hier_lm",2.07944154167984,1.48324397155279
4,"hier_lm",1.6094379124341,1.52424945233583
4,"hier_lm",1.6094379124341,2.5806858152677
4,"hier_lm",2.39789527279837,2.41638889662679
4,"hier_lm",0.182321556793955,1.98737186858231
