"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"lm",1,1.09861228866811,1.90172862285489,120.5717301,-27.82420629,NA,NA,NA,NA
"lm",1,1.79175946922805,1.9099440591984,120.5730701,-27.8241363,NA,NA,NA,NA
"lm",1,0.693147180559945,1.88867284757442,120.5695401,-27.82387629,NA,NA,NA,NA
"lm",1,2.56494935746154,2.7881833710252,120.9185402,-27.82288632,NA,NA,NA,NA
"lm",1,1.94591014905531,2.3884048431281,120.9731002,-27.81740627,NA,NA,NA,NA
"lm",1,2.12584791449399,1.79153426819862,120.5625201,-27.81405631,NA,NA,NA,NA
"lm",1,1.94591014905531,2.43572938257755,120.7375605,-27.79310656,NA,NA,NA,NA
"lm",1,1.38629436111989,2.12187128598536,120.7870003,-27.7689864,NA,NA,NA,NA
"lm",1,1.38629436111989,2.27017417081351,120.8726802,-27.76432624,NA,NA,NA,NA
"lm",1,3.04452243772342,2.96826872142905,120.2581098,-27.75347629,NA,NA,NA,NA
"lm",1,2.30258509299405,2.35132612615272,120.4787699,-27.74366645,NA,NA,NA,NA
"lm",1,1.94591014905531,2.39404954275224,120.44683,-27.72280644,NA,NA,NA,NA
"lm",1,3.2188758248682,2.91420930335329,120.2665399,-27.69579639,NA,NA,NA,NA
"lm",1,2.89037175789616,2.62744124530647,120.6814305,-27.68554672,NA,NA,NA,NA
"lm",1,2.30258509299405,2.83630989333413,120.24504,-27.66791644,NA,NA,NA,NA
"lm",1,2.77258872223978,2.83596783960295,120.40674,-27.65405646,NA,NA,NA,NA
"lm",1,1.50407739677627,2.33966566468196,120.5553501,-27.64077647,NA,NA,NA,NA
"lm",1,2.83321334405622,2.73774136410344,120.7284702,-27.59629646,NA,NA,NA,NA
"lm",1,2.70805020110221,3.08342118838131,120.3258201,-27.59536647,NA,NA,NA,NA
"lm",1,2.77258872223978,2.81364669141304,120.3854301,-27.59212648,NA,NA,NA,NA
"lm",1,3.04452243772342,2.6926754149954,120.6286902,-27.58690651,NA,NA,NA,NA
"lm",1,2.70805020110221,2.96303120917246,120.7942702,-27.56043648,NA,NA,NA,NA
"lm",1,3.17805383034795,2.78326144683808,120.0976701,-27.55404643,NA,NA,NA,NA
"lm",1,2.77258872223978,2.5696514056313,120.2845401,-27.5303165,NA,NA,NA,NA
