"o","p","region","k","model"
3.04452243772342,3.13042850019294,"3.17653105456858",3,"STK"
2.56494935746154,2.13499865887914,"2.22740668891514",3,"STK"
2.94443897916644,3.036210742574,"3.17653105456858",3,"STK"
4.53259949315326,3.45555729616533,"3.17653105456858",3,"STK"
2.07944154167984,3.06867607159078,"3.17653105456858",3,"STK"
2.99573227355399,3.37916479859832,"3.17653105456858",3,"STK"
1.94591014905531,2.263838515512,"2.22740668891514",3,"STK"
2.63905732961526,3.01096233285342,"3.17653105456858",3,"STK"
4.86753445045558,3.49492237135366,"3.17653105456858",3,"STK"
1.38629436111989,2.24443478458956,"2.22740668891514",3,"STK"
2.39789527279837,3.32743619402964,"3.17653105456858",3,"STK"
5.28066243130932,3.47974107028361,"3.17653105456858",3,"STK"
3.97029191355212,3.43058268434914,"3.17653105456858",3,"STK"
1.94591014905531,2.26573078276069,"2.22740668891514",3,"STK"
2.94443897916644,3.42522001584873,"3.17653105456858",3,"STK"
2.07944154167984,3.23285319571979,"3.17653105456858",3,"STK"
1.6094379124341,2.99475605974799,"3.17653105456858",3,"STK"
1.6094379124341,3.43646391530389,"3.17653105456858",3,"STK"
2.39789527279837,2.28035176079513,"2.22740668891514",3,"STK"
0.182321556793955,2.2883293865985,"2.22740668891514",3,"STK"
3.76120011569356,3.27669977585089,"3.17653105456858",3,"STK"
2.484906649788,2.96590175815894,"3.17653105456858",3,"STK"
2.63905732961526,2.42541634002932,"2.22740668891514",3,"STK"
2.94443897916644,2.37011818665553,"2.22740668891514",3,"STK"
-0.510825623765991,2.42475975016397,"2.22740668891514",3,"STK"
2.99573227355399,3.08993316618351,"3.17653105456858",3,"STK"
4.26267987704132,3.32557322635408,"3.17653105456858",3,"STK"
1.6094379124341,2.78272017051684,"3.17653105456858",3,"STK"
2.70805020110221,3.15463828088251,"3.17653105456858",3,"STK"
2.94443897916644,2.64080589593887,"3.17653105456858",3,"STK"
3.09104245335832,3.26707686675378,"3.17653105456858",3,"STK"
4.26267987704132,3.32788762056268,"3.17653105456858",3,"STK"
1.94591014905531,2.2740266244854,"2.22740668891514",3,"STK"
2.07944154167984,2.2692518441615,"2.22740668891514",3,"STK"
2.07944154167984,3.13609898544193,"3.17653105456858",3,"STK"
2.56494935746154,2.47903093051964,"2.22740668891514",3,"STK"
2.39789527279837,3.13041707090891,"3.17653105456858",3,"STK"
1.79175946922805,2.48060387838817,"2.22740668891514",3,"STK"
1.79175946922805,2.37477509278108,"2.22740668891514",3,"STK"
2.77258872223978,2.96128294874598,"3.17653105456858",3,"STK"
1.79175946922805,2.9217803987028,"3.17653105456858",3,"STK"
2.484906649788,2.46404144831882,"3.17653105456858",3,"STK"
1.6094379124341,2.38432065755462,"2.22740668891514",3,"STK"
2.63905732961526,2.3510912060113,"2.22740668891514",3,"STK"
2.07944154167984,2.64895678247547,"3.17653105456858",3,"STK"
2.07944154167984,2.38037119547218,"2.22740668891514",3,"STK"
2.484906649788,2.38826988800337,"2.22740668891514",3,"STK"
2.07944154167984,2.46087048533525,"3.17653105456858",3,"STK"
2.99573227355399,2.60293446551615,"3.17653105456858",3,"STK"
3.25809653802148,2.21692010498683,"2.54587235547694",4,"STK"
2.484906649788,2.22243029652136,"2.54587235547694",4,"STK"
4.27666611901606,2.62082788718516,"2.22740668891514",4,"STK"
2.30258509299405,2.1974404054112,"2.54587235547694",4,"STK"
2.89037175789616,2.51074466510447,"2.22740668891514",4,"STK"
1.09861228866811,2.43299548102194,"2.22740668891514",4,"STK"
3.04452243772342,2.47680476925628,"2.22740668891514",4,"STK"
2.484906649788,2.61909380656758,"2.22740668891514",4,"STK"
2.63905732961526,2.59075549771652,"2.22740668891514",4,"STK"
2.484906649788,2.45975698324423,"2.22740668891514",4,"STK"
3.04452243772342,2.48620238119512,"2.22740668891514",4,"STK"
2.07944154167984,2.52074290652643,"2.22740668891514",4,"STK"
1.6094379124341,2.48364920324894,"2.54587235547694",4,"STK"
1.38629436111989,2.41955495004737,"2.54587235547694",4,"STK"
3.71357206670431,2.82791899063733,"2.54587235547694",4,"STK"
2.56494935746154,2.58035583601419,"2.22740668891514",4,"STK"
3.36729582998647,2.43663860751422,"2.22740668891514",4,"STK"
1.94591014905531,2.66292395652958,"2.54587235547694",4,"STK"
2.07944154167984,2.39798143405149,"2.22740668891514",4,"STK"
1.09861228866811,2.61096692395016,"2.54587235547694",4,"STK"
1.6094379124341,2.74533447938227,"2.54587235547694",4,"STK"
2.07944154167984,2.40976323590893,"2.22740668891514",4,"STK"
2.63905732961526,2.5543547976885,"2.22740668891514",4,"STK"
3.49650756146648,3.40270955356102,"3.48453253749932",4,"STK"
4.40671924726425,3.40259968900222,"3.48453253749932",4,"STK"
4.55387689160054,3.40321888579431,"3.48453253749932",4,"STK"
3.49650756146648,3.4048085886165,"3.48453253749932",4,"STK"
3.43398720448515,3.40583976648103,"3.48453253749932",4,"STK"
2.70805020110221,3.40590430877942,"3.48453253749932",4,"STK"
2.07944154167984,3.4061180606799,"3.48453253749932",4,"STK"
3.76120011569356,3.4061573468921,"3.48453253749932",4,"STK"
1.38629436111989,2.3590789821142,"2.22740668891514",4,"STK"
1.79175946922805,2.53673135753144,"2.22740668891514",4,"STK"
2.99573227355399,2.50667768134248,"2.22740668891514",4,"STK"
4.17438726989564,2.35748394674693,"2.35748394674693",4,"STK"
2.30258509299405,2.30567929078422,"2.22740668891514",4,"STK"
2.63905732961526,2.43616418263943,"2.22740668891514",4,"STK"
2.30258509299405,2.35818933018271,"2.22740668891514",4,"STK"
4.35670882668959,3.19807823961421,"3.30155439163017",4,"STK"
3.25809653802148,3.46869220435805,"3.48453253749932",4,"STK"
