NewID,DLAT,DLONG,Zn_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH
960,-27.31692,120.18359,24,regolith,RE,26.4855,44.4658,483.8809992,0.086793307,139.6250742,0.171843073,0.18384,35.41416308,2.440530969,35.11775351,0.832531176,5.647616411
961,-27.31524,120.30187,19,regolith,RE,13.4049,32.6007,480.6805862,0.065418726,161.2692046,2.847066563,0.19166,22.45521476,1.853623189,22.20772195,0.834521201,5.997010072
962,-27.30957,120.83752,18,igneous felsic intrusive,IFI,1.9694,30.9983,536.5852403,0.317599136,48.06329265,0.158187564,0.17646,33.5420313,18.15305488,14.58498721,0.850771892,5.711239901
963,-27.30909,120.85333,20,igneous felsic intrusive,IFI,1.0603,32.5529,538.0483846,0.295353241,331.2308874,0.181499189,0.16548,35.52866637,16.38558998,13.22392981,0.838543952,5.851108405
964,-27.30685,120.23759,32,regolith,RE,20.5995,39.3774,481.2925646,0.064909794,188.2769234,0,0.16678,29.5213275,1.865439914,29.27868406,0.831128252,5.836664811
965,-27.30638,120.13233,51,regolith,RE,32.2372,50.2112,486.814044,0.043990446,99.32373823,2.357407892,0.18528,41.4701457,0.077145931,41.18721029,0.831717096,5.884626099
966,-27.30390,120.55644,20,regolith,RE,0.6283,16.7955,550.2609416,0.318339447,78.87778046,0.023270985,0.15971,3.246676845,1.219978596,4.767279751,0.849545246,5.896083505
967,-27.30264,120.44937,16,igneous felsic intrusive,IFI,3.4450,21.0832,531.9767869,0.335613945,233.5181798,0.109275672,0.15052,7.063038956,0.350956405,7.340312078,0.822111543,5.906186201
968,-27.30164,120.59885,31,regolith,RE,3.3808,16.4624,540.2010335,0.167719699,120.5928741,1.169612999,0.18658,7.812634858,6.21438497,8.813709656,0.829380203,5.938812613
969,-27.30033,120.10189,23,regolith,RE,35.6595,53.6218,489.1863861,0.116635879,67.32897325,2.728767328,0.20564,44.4615695,1.36865113,44.17207862,0.831425463,6.003525812
970,-27.30000,120.36195,15,regolith,RE,7.3442,27.9981,500.0814237,0.266592868,233.5362099,0.858052371,0.17977,15.67523457,0.394265411,15.5640257,0.833413062,6.024841825
971,-27.29879,120.78232,17,regolith,RE,8.1029,26.6223,516.4123614,0.303410735,309.9655299,0.190832709,0.19073,27.37488497,24.43244432,19.45678037,0.841128872,5.910122499
972,-27.29547,120.50965,20,regolith,RE,3.9323,18.8496,562.9941655,0.362585706,97.72409352,0.092283351,0.15278,1.631266453,1.631266453,2.484791924,0.79067317,5.907967394
973,-27.29472,120.26887,34,regolith,RE,17.3935,36.9096,482.7096749,0.077714081,187.7043385,1.48479266,0.19049,26.67981568,0.10264745,26.49551483,0.800843672,5.883309428
974,-27.29371,120.63226,43,regolith,RE,7.0313,17.7985,530.9599545,0.232918112,133.2830773,0.39984327,0.1785,11.47252192,10.25000465,11.40276447,0.841748679,5.940019258
975,-27.29265,120.68962,27,regolith,RE,13.3991,20.3112,520.5726619,0.278764594,34.57379622,0.227774501,0.18263,17.41795761,16.23634425,12.96529075,0.851590875,5.834418147
