"o","p","region","k","model"
3.40119738166216,3.03873596087847,"2.83125509445449",4,"STK"
3.68887945411394,2.89616777526965,"2.83125509445449",4,"STK"
2.39789527279837,2.29508633771752,"2.1776407484251",4,"STK"
2.484906649788,2.304239619413,"2.1776407484251",4,"STK"
2.56494935746154,2.84994985071002,"2.83125509445449",4,"STK"
3.46573590279973,2.26552386178165,"2.1776407484251",4,"STK"
2.94443897916644,2.30716237793863,"2.1776407484251",4,"STK"
2.99573227355399,2.22172810219603,"2.1776407484251",4,"STK"
1.48160454092422,2.13807770724167,"2.1776407484251",4,"STK"
2.07944154167984,2.75383391148352,"2.83125509445449",4,"STK"
2.83321334405622,2.32606670264916,"2.1776407484251",4,"STK"
3.17805383034795,3.01930178499134,"2.83125509445449",4,"STK"
3.2188758248682,3.09143803310462,"2.83125509445449",4,"STK"
3.04452243772342,3.0688837410812,"2.83125509445449",4,"STK"
4.00733318523247,2.3045216848524,"2.1776407484251",4,"STK"
1.09861228866811,2.13063041269195,"2.1776407484251",4,"STK"
1.56861591791385,2.10621090137429,"2.1776407484251",4,"STK"
3.04452243772342,2.30774846394898,"2.1776407484251",4,"STK"
2.16332302566054,2.30103178287034,"2.1776407484251",4,"STK"
1.38629436111989,2.19677716858582,"2.1776407484251",4,"STK"
1.6094379124341,2.19593989974662,"2.1776407484251",4,"STK"
1.09861228866811,2.19605359744151,"2.1776407484251",4,"STK"
1.94591014905531,2.196554404774,"2.1776407484251",4,"STK"
1.6094379124341,2.19846032311433,"2.1776407484251",4,"STK"
1.94591014905531,2.19935693717465,"2.1776407484251",4,"STK"
1.79175946922805,2.19937821036677,"2.1776407484251",4,"STK"
2.99573227355399,2.26359594297857,"2.1776407484251",4,"STK"
2.56494935746154,2.22381341437914,"2.1776407484251",4,"STK"
2.83321334405622,2.20189236189718,"2.1776407484251",4,"STK"
2.89037175789616,2.2986506461071,"2.1776407484251",4,"STK"
2.99573227355399,2.32494926697155,"2.1776407484251",4,"STK"
3.3322045101752,2.20037090561695,"2.1776407484251",4,"STK"
2.70805020110221,2.79224929281641,"2.83125509445449",4,"STK"
2.89037175789616,2.2852152219556,"2.1776407484251",4,"STK"
2.89037175789616,2.24099069671157,"2.1776407484251",4,"STK"
2.56494935746154,2.32479645288669,"2.1776407484251",4,"STK"
2.56494935746154,2.87743311262588,"2.83125509445449",4,"STK"
2.99573227355399,2.31470561537127,"2.1776407484251",4,"STK"
2.39789527279837,2.3027036833353,"2.1776407484251",4,"STK"
2.94443897916644,2.90018995818582,"2.83125509445449",4,"STK"
2.94443897916644,2.21989348167491,"2.1776407484251",4,"STK"
3.09104245335832,2.30803473609574,"2.1776407484251",4,"STK"
2.39789527279837,2.31286004754113,"2.1776407484251",4,"STK"
2.10413415427021,2.24910681330627,"2.1776407484251",4,"STK"
3.09104245335832,2.14553541787331,"2.1776407484251",4,"STK"
2.14006616349627,3.00299881061051,"2.83125509445449",4,"STK"
2.39789527279837,3.02062848994151,"2.83125509445449",4,"STK"
2.70805020110221,2.95410307079003,"2.83125509445449",4,"STK"
1.22377543162212,2.29760169577693,"2.1776407484251",4,"STK"
0.955511445027436,2.2851497501158,"2.1776407484251",4,"STK"
3.01993696225081,2.12035532056154,"2.1776407484251",4,"STK"
0.693147180559945,2.19375453924202,"2.1776407484251",4,"STK"
