,NewID,DLAT,DLONG,Pb_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH,y
473,486,-27.98879642,120.2859099,40.5,igneous felsic intrusive,IFI,0,8.2356,524.4362996,0.449395596,47.93238054,0.491277814,0.15541,1.867548387,1.867548387,1.698198053,0.707313509,5.588662108,3.701301974
474,487,-27.98875633,120.3827698,42.3,high grade metamorphic rock,HGMR,4.0562,2.4208,530.6247974,0.527885371,176.8178852,0.148634102,0.1748,2.775191925,2.775191925,3.231264979,0.887195695,5.349019852,3.744787086
475,488,-27.98863634,120.4597398,3.53,high grade metamorphic rock,HGMR,2.3873,10.9077,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,1.261297871
476,489,-27.98845634,120.3883498,28.9,high grade metamorphic rock,HGMR,4.6492,3.04,530.2220627,0.453277354,174.011494,0.0703275,0.17356,2.801070303,2.801070303,2.806924882,0.810266456,5.423019076,3.363841595
477,490,-27.98835634,120.4598398,1.3,high grade metamorphic rock,HGMR,2.3945,10.9227,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,0.262364264
478,491,-27.98829634,120.4497098,33.5,high grade metamorphic rock,HGMR,3.3983,9.8086,501.4033948,0.353177145,210.6296516,0.040003793,0.17232,2.436348726,2.436348726,5.425483352,0.903806973,5.909823124,3.511545439
479,492,-27.98808634,120.4599198,3.8,high grade metamorphic rock,HGMR,2.4034,10.9354,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,1.335001067
480,493,-27.98792634,120.4575098,3.5,high grade metamorphic rock,HGMR,2.6399,10.6724,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,1.252762968
481,494,-27.98782634,120.4598598,1.3,high grade metamorphic rock,HGMR,2.4249,10.9325,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,0.262364264
482,495,-27.98773634,120.4578898,8.8,high grade metamorphic rock,HGMR,2.6146,10.717,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,2.174751721
483,496,-27.98723634,120.4589898,1.5,high grade metamorphic rock,HGMR,2.5416,10.8452,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,0.405465108
484,497,-27.98702635,120.4604198,21.8,high grade metamorphic rock,HGMR,2.4252,11.0056,506.9620182,0.465498634,191.7538558,0.059095341,0.15271,1.620815398,1.620815398,3.604065725,0.784444014,5.692255798,3.08190997
485,498,-27.98675647,120.2387999,31,igneous felsic intrusive,IFI,0,13.3267,494.9820116,0.39858512,276.0847019,0.2461739,0.1513,2.651944199,2.651944199,5.291569413,0.805261199,5.85046946,3.433987204
486,499,-27.98672647,120.1933599,23,regolith,RE,0.5932,18.2975,465.7232738,0.259135437,266.5267461,0.20852576,0.17453,4.071504582,4.071504582,4.503401283,0.85360737,5.880313391,3.135494216
487,500,-27.98569634,120.3932898,33.1,regolith,RE,5.2685,3.6197,530.2220627,0.453277354,174.011494,0.0703275,0.17356,2.801070303,2.801070303,2.806924882,0.810266456,5.423019076,3.499533282
488,501,-27.98521654,120.8964,5,regolith,RE,1.5326,13.7054,504.5452719,0.249550584,265.2502519,1.891432593,0.20683,7.170149661,7.170149661,15.76323994,0.938553465,5.646844166,1.609437912
489,502,-27.98481653,120.7630796,7,regolith,RE,4.4654,22.0225,481.0721897,0.178072927,350.6414188,1.913084064,0.20542,0.726352599,0.726352599,3.44788444,0.896127501,5.738995366,1.945910149
490,503,-27.98460635,120.4510998,32.8,high grade metamorphic rock,HGMR,3.4403,10.0088,504.5558788,0.422083585,206.5445119,0.095780651,0.16831,2.02840522,2.02840522,4.601799196,0.837039982,5.798730616,3.490428515
491,504,-27.98109629,121.1423402,6.12,igneous felsic intrusive,IFI,0,11.16,478.6571416,0.432913952,119.430959,0.88540825,0.14934,25.74379145,0.332446667,3.119094853,0.84108602,5.864885092,1.811562097
492,505,-27.98076661,120.8284897,14,regolith,RE,3.0308,21.0309,498.1983444,0.200332729,173.5840405,0.197347192,0.20092,3.337648631,3.337648631,9.736120794,0.887404027,5.740779731,2.63905733
493,506,-27.97746634,120.5648498,3.5,igneous volcanic,IV,3.2372,15.3056,528.8530905,0.46890031,61.80682075,0.627052796,0.12467,1.039377021,0.101349688,0.842529685,0.830651097,5.672357232,1.252762968
494,507,-27.97629635,120.5016998,3.5,regolith,RE,2.4855,15.6938,508.6383223,0.075576364,276.7566013,0.242798413,0.12167,0.859515119,0.053832162,0.831967329,0.825839449,5.576517135,1.252762968
495,508,-27.97625636,120.4513998,21,high grade metamorphic rock,HGMR,3.9578,10.1483,509.839503,0.273662263,213.0502515,0.256825834,0.16087,1.115820035,1.115820035,4.650645128,0.854434228,5.834066468,3.044522438
496,509,-27.97618646,121.0133003,20,regolith,RE,6.2497,2.3619,479.699117,0.231014909,98.89666213,0.630779046,0.1761,17.92214347,7.113755337,14.72585806,0.806562827,5.779941293,2.995732274
497,510,-27.97592633,120.6566098,16,igneous mafic intrusive,IMI,0.5191,16.454,500.2311341,0.371814985,91.08915202,0.298662043,0.14928,1.656193441,1.656193441,1.946342653,0.777958246,5.514361759,2.772588722
498,511,-27.97552636,120.4511298,32.3,high grade metamorphic rock,HGMR,4.0343,10.128,509.839503,0.273662263,213.0502515,0.256825834,0.16087,1.115820035,1.115820035,4.650645128,0.854434228,5.834066468,3.47506723
499,512,-27.97443634,120.5753898,7,regolith,RE,4.0814,15.5491,518.2697601,0.353942531,43.68336415,0.153980282,0.13109,1.511299499,0.853408967,0.630535028,0.8114179,5.549515483,1.945910149
500,514,-27.97368634,120.5655298,4,igneous volcanic,IV,3.0747,15.7139,521.729923,0.507625278,40.27165286,0.478299988,0.12727,1.93301425,0.778884263,0.917551382,0.809528904,5.496129591,1.386294361
501,515,-27.97315647,120.9904102,20,regolith,RE,3.9372,4.7429,489.9870821,0.205132143,100.5310808,0.036103228,0.19539,16.3372593,9.806894541,15.98785163,0.816367015,5.745705073,2.995732274
502,516,-27.97278643,121.0744502,17,regolith,RE,5.3582,3.8,468.0024019,0.103529696,237.5630945,3.133024519,0.16399,23.37550379,4.071640474,9.356876645,0.764930941,5.849011708,2.833213344
503,517,-27.97254642,120.3011399,31.9,regolith,RE,0.0007,6.2392,536.6068697,0.779697552,227.3869309,0.369183367,0.15343,0.142295704,0.142295704,0.975383753,0.783391257,5.427637297,3.46260601
504,518,-27.97188634,120.5555498,3,igneous mafic volcanic,IMV,2.0339,16.0699,528.3315776,0.632232338,50.18594884,0.225653457,0.12778,2.263994829,1.312674018,1.552546777,0.830653487,5.490995749,1.098612289
505,519,-27.97163634,120.5563498,3,igneous mafic volcanic,IMV,2.0936,16.0818,528.3315776,0.632232338,50.18594884,0.225653457,0.12778,2.263994829,1.312674018,1.552546777,0.830653487,5.490995749,1.098612289
506,520,-27.97160635,120.5687298,9,regolith,RE,3.2793,15.9091,518.2697601,0.353942531,43.68336415,0.153980282,0.13109,1.511299499,0.853408967,0.630535028,0.8114179,5.549515483,2.197224577
507,521,-27.97125634,120.5577498,4,igneous mafic volcanic,IMV,2.2015,16.0978,528.3315776,0.632232338,50.18594884,0.225653457,0.12778,2.263994829,1.312674018,1.552546777,0.830653487,5.490995749,1.386294361
508,522,-27.97120634,120.5398298,6,regolith,RE,0.5621,16.539,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.791759469
509,523,-27.97111634,120.5398998,2,regolith,RE,0.5627,16.5464,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,0.693147181
510,524,-27.97099634,120.5399798,3,regolith,RE,0.5623,16.5568,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.098612289
511,525,-27.97098635,120.5324598,3,regolith,RE,0.2876,16.8065,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.098612289
512,526,-27.97091634,120.5400198,3,regolith,RE,0.5608,16.5641,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.098612289
513,527,-27.97085635,120.5311798,2,regolith,RE,0.2984,16.8663,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,0.693147181
514,528,-27.97082634,120.5400998,3,regolith,RE,0.5623,16.5713,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.098612289
515,529,-27.97081634,120.5401198,3,regolith,RE,0.5634,16.5717,533.0667497,0.520872661,293.9951194,0.33882158,0.13795,1.872541396,1.872541396,3.166508126,0.846920329,5.524982718,1.098612289
516,530,-27.97079635,120.5306198,3,regolith,RE,0.2963,16.893,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.098612289
517,531,-27.97067635,120.5293898,4,regolith,RE,0.2929,16.9512,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.386294361
518,532,-27.97063655,120.7854896,17,regolith,RE,3.3495,24.7063,484.384582,0.258276343,318.2922929,0.018487449,0.21927,2.491516302,2.491516302,5.666319541,0.901374863,5.658427996,2.833213344
519,533,-27.97058635,120.5284298,3,regolith,RE,0.3069,16.9969,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.098612289
520,534,-27.97056635,120.5282398,3,regolith,RE,0.3105,17.0063,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.098612289
521,535,-27.97056635,120.5281298,5.5,regolith,RE,0.3144,17.0105,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.704748092
522,536,-27.97056635,120.5281198,7,regolith,RE,0.3147,17.0109,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,1.945910149
523,537,-27.97028635,120.5245798,2.17,regolith,RE,0.5249,17.1794,521.8572388,0.641411439,273.8920171,0.220262555,0.1385,1.242216075,1.242216075,3.818679821,0.895579643,5.584482421,0.774727168
524,538,-27.96930636,120.4526398,33.2,high grade metamorphic rock,HGMR,4.4195,10.3755,511.9172421,0.18867978,154.408058,0.312484901,0.15586,0.203234851,0.203234851,4.907182936,0.862820219,5.903815367,3.502549876
525,539,-27.96913635,120.5157298,7,regolith,RE,1.3139,17.3323,513.5225921,0.43761573,281.0246068,0.192338869,0.13864,0.611890755,0.611890755,2.961347951,0.926151542,5.712703983,1.945910149
526,540,-27.96784633,120.6241998,4,igneous volcanic,IV,2.1124,16.6474,522.5354913,0.424580298,130.3767529,0.126395381,0.13705,0.451902827,0.451902827,0.701158514,0.811545046,5.580812952,1.386294361
527,541,-27.96748637,120.6892997,16,regolith,RE,1.8446,18.7023,487.5061715,0.157299605,153.0890689,0.379020108,0.18797,2.827002588,2.827002588,3.484990135,0.86673422,5.7880761,2.772588722
528,542,-27.96746646,120.7345196,10,regolith,RE,3.6311,21.4633,480.549124,0.139238367,123.8546693,0.868958098,0.20785,0.652798384,0.652798384,0.386696438,0.852240821,5.800654593,2.302585093
529,543,-27.96612633,120.6268598,3,igneous volcanic,IV,1.7916,16.8682,525.5957184,0.281573656,69.70395767,0.137104165,0.15263,1.389908044,1.389908044,0.654283981,0.82255358,5.548994164,1.098612289
530,544,-27.96599635,120.4827898,13,regolith,RE,3.2685,13.7421,502.6955769,0.159154231,31.76622164,0.069810144,0.14951,1.478728639,1.478728639,3.157624164,0.826702067,5.772653337,2.564949357
531,545,-27.96555636,120.4521998,21.9,high grade metamorphic rock,HGMR,4.7769,10.3831,512.3263686,0.22419968,77.7089544,0.582685594,0.16749,0.721776197,0.721776197,5.341571738,0.897250852,5.783096956,3.086486637
532,546,-27.96538633,120.6273698,4,igneous volcanic,IV,1.7248,16.9561,525.5957184,0.281573656,69.70395767,0.137104165,0.15263,1.389908044,1.389908044,0.654283981,0.82255358,5.548994164,1.386294361
533,547,-27.96491637,120.3949198,4,regolith,RE,6.5464,4.1478,522.5238832,0.349836021,227.5209432,2.612343253,0.18468,0.19792499,0.19792499,0.838176653,0.933455235,5.527137412,1.386294361
534,548,-27.96490633,120.6279698,6,igneous volcanic,IV,1.6534,17.0166,525.5957184,0.281573656,69.70395767,0.137104165,0.15263,1.389908044,1.389908044,0.654283981,0.82255358,5.548994164,1.791759469
535,549,-27.96413633,120.6302198,3,igneous volcanic,IV,1.3991,17.1296,525.5957184,0.281573656,69.70395767,0.137104165,0.15263,1.389908044,1.389908044,0.654283981,0.82255358,5.548994164,1.098612289
536,550,-27.96409633,120.6319398,4,igneous volcanic,IV,1.2081,17.1571,518.6551758,0.458668896,73.4265007,0.433978483,0.15476,1.043269185,1.043269185,1.530386028,0.861500364,5.484210961,1.386294361
537,551,-27.96341634,120.6529798,10,sedimentary siliciclastic,SS,0,17.6776,500.7268223,0.566101947,86.73643872,1.504091702,0.13955,0.32153746,0.32153746,0.135566449,0.810186507,5.487771734,2.302585093
538,552,-27.96275631,120.5953298,27,regolith,RE,5.2695,16.9081,511.149157,0.312466953,289.9451343,0.374501026,0.1248,1.724017674,1.724017674,1.937264825,0.795710171,5.768341442,3.295836866
539,553,-27.96256634,120.6501298,75,sedimentary siliciclastic,SS,0,17.6914,500.7268223,0.566101947,86.73643872,1.504091702,0.13955,0.32153746,0.32153746,0.135566449,0.810186507,5.487771734,4.317488114
540,554,-27.96193646,120.24604,17,regolith,RE,1.9515,12.072,496.9595567,0.310474589,266.2890352,0.113376389,0.16282,0.459444975,0.459444975,4.21762891,0.838129647,5.958510296,2.833213344
541,555,-27.9603565,120.9097201,18,regolith,RE,0.2515,13.2967,501.4822591,0.252570312,30.00022301,0.663594059,0.18661,9.932964006,9.932964006,18.05864114,0.895040634,5.716680253,2.890371758
542,556,-27.96020633,120.5567698,6,igneous mafic volcanic,IMV,1.5682,17.3261,520.3963034,0.5533737,42.88362219,0.193890015,0.13452,3.230909763,2.09444937,0.941331908,0.824515082,5.46524097,1.791759469
543,557,-27.95864637,120.5771298,15,regolith,RE,3.6839,17.2946,510.1939153,0.250408771,30.02608346,0.494367167,0.12996,2.209843992,2.199472486,2.021210668,0.822614378,5.678503723,2.708050201
544,559,-27.95603641,121.0465602,18,regolith,RE,8.8463,0.2233,471.6513125,0.143080276,120.3012025,1.408777293,0.16759,22.92141172,7.612366692,12.32148237,0.807600087,5.78901094,2.890371758
545,560,-27.95462622,121.2226201,7,regolith,RE,6.8239,18.7891,448.2758172,0.078131468,311.4389681,0.185501755,0.17367,33.22761631,0.067195974,2.738189164,0.758939803,5.70248989,1.945910149
546,561,-27.95317644,120.9824402,12,regolith,RE,4.6574,6.4986,498.4534752,0.437673896,141.0382832,0.417219684,0.18941,17.74847922,11.33996717,17.96778028,0.828265124,5.674947346,2.48490665
547,562,-27.95133644,120.9860002,1.1,igneous mafic volcanic,IMV,5.0586,6.2003,498.4534752,0.437673896,141.0382832,0.417219684,0.18941,17.74847922,11.33996717,17.96778028,0.828265124,5.674947346,0.09531018
548,563,-27.95071639,120.3372899,4.35,regolith,RE,3.7526,1.8777,523.124264,0.438936163,26.98816788,3.009768275,0.18958,2.048902753,2.048902753,3.625404492,0.903083745,5.546497584,1.470175845
549,564,-27.94916637,120.6403098,11,regolith,RE,1.0016,18.9316,507.0418785,0.41475251,64.98757853,0.491377279,0.15131,1.091729863,1.091729863,1.542384083,0.81974951,5.467600555,2.397895273
550,565,-27.94889647,120.21393,24,regolith,RE,1.2574,15.348,479.701894,0.242170974,265.993296,0.00931879,0.17915,0.336264917,0.336264917,3.001411021,0.871876544,5.938735988,3.17805383
551,566,-27.94474638,120.6413597,10,regolith,RE,1.4228,19.4347,506.1222935,0.328546274,121.1883479,0.203522859,0.15107,1.892132045,1.892132045,2.343931082,0.862795163,5.560633444,2.302585093
552,567,-27.9428663,121.1463902,9,igneous volcanic,IV,0.746,10.2538,461.1796444,0.312857184,67.68793544,0.172557,0.14319,29.7118061,3.350755583,2.281719422,0.822236073,6.03558282,2.197224577
553,568,-27.94134657,120.8443099,13,regolith,RE,6.3824,20.8069,483.6340507,0.178213328,4.882877361,1.489840025,0.23828,7.784093882,7.784093882,11.99689513,0.926458373,5.59823332,2.564949357
554,569,-27.94053643,121.0045102,11,regolith,RE,7.3235,4.7364,494.8331701,0.404450127,112.3560601,0.336181831,0.18843,19.88721383,10.83674394,17.39200572,0.821776193,5.700346892,2.397895273
555,570,-27.93827623,121.2307301,7,regolith,RE,7.7281,19.2986,450.1417803,0.130657183,249.2935546,1.50704308,0.15643,35.41825708,1.693650973,1.249456747,0.769815415,5.757730129,1.945910149
556,571,-27.93785631,120.4782499,10,regolith,RE,5.8252,13.7872,497.030991,0.141366609,47.86127797,0.163375505,0.15869,4.358331346,2.872535746,5.943603547,0.821127544,5.812541554,2.302585093
557,572,-27.93782621,120.56333,17,regolith,RE,2.0703,19.6982,502.0052067,0.205837589,18.23071065,0.035596998,0.16556,5.625819401,4.753708307,2.739531424,0.832453972,5.740247287,2.833213344
558,573,-27.93651654,120.7606898,10,regolith,RE,2.2079,25.9616,476.1742494,0.217922847,86.828114,0.153879613,0.22543,4.332111813,4.332111813,4.64857534,0.883146535,5.691352189,2.302585093
559,574,-27.93637627,120.5982199,27,regolith,RE,5.0863,19.8535,507.071656,0.300328021,274.4830024,0.230841778,0.15739,4.704905857,4.704905857,4.300639334,0.820999906,5.755945142,3.295836866
560,575,-27.93588645,120.26515,37,regolith,RE,0.0499,9.5023,515.4541971,0.697451719,264.9050463,0.141069107,0.1489,3.689360807,3.689360807,4.748969815,0.788076874,5.639591324,3.610917913
561,576,-27.93570642,120.1567199,20,regolith,RE,5.9819,21.3429,457.9131039,0.218717695,242.9306245,0.35744142,0.17956,0.444342675,0.444342675,0.605283315,0.892204842,5.875823524,2.995732274
562,577,-27.93544637,120.4157798,6,regolith,RE,9.952,6.9955,502.4527915,0.229144088,135.3495378,3.688247964,0.18418,3.119285149,3.119285149,3.134376091,0.926322429,5.64415088,1.791759469
563,578,-27.93403644,120.6738499,8,regolith,RE,0.7474,21.4673,500.7415456,0.243508732,200.9866358,0.084452538,0.17168,1.373597986,1.373597986,3.587834829,0.878636573,5.786568877,2.079441542
564,579,-27.93204646,120.23824,38.9,igneous felsic intrusive,IFI,0,12.3515,498.9958034,0.175201181,235.2583701,0.521601175,0.16475,3.119295103,3.119295103,6.186499696,0.744543804,5.877382783,3.660994251
565,580,-27.9317664,121.0358202,14,regolith,RE,8.2725,1.8248,482.2681995,0.299164137,126.1004735,0.397198151,0.17246,22.70592999,10.27976352,14.57761944,0.794271588,5.731296913,2.63905733
566,581,-27.93041659,120.9034703,5,regolith,RE,2.9833,15.4451,488.4573405,0.316806219,27.53618795,2.004767825,0.22846,12.22733218,12.22733218,19.0480874,0.91826394,5.579692503,1.609437912
567,582,-27.93011642,120.6554597,12,regolith,RE,0.7024,21.3329,507.6427455,0.384722846,114.2225226,0.41121367,0.15652,1.353365364,1.353365364,4.059388536,0.861769488,5.627538859,2.48490665
568,583,-27.92743644,120.9488802,7,regolith,RE,5.8249,11.0089,493.9030014,0.38519107,299.7597581,1.085437747,0.21942,16.29566451,16.20837996,20.86923443,0.924906582,5.353445908,1.945910149
569,584,-27.92711626,120.5956899,15,regolith,RE,5.1418,20.853,507.2010904,0.359890754,259.7329069,0.079173137,0.14526,5.23301148,5.23301148,4.325245585,0.829487866,5.735912557,2.708050201
570,585,-27.92562637,121.0683502,24,igneous mafic volcanic,IMV,6.5846,1.4021,468.4415377,0.225476037,71.91572303,0.08357006,0.15206,26.35783925,8.664313292,10.99783561,0.797803433,5.763308184,3.17805383
571,586,-27.92511638,120.2144399,31,regolith,RE,0.2045,14.8308,481.7675138,0.301593629,256.0626095,0.235349071,0.1744,3.20675684,3.20675684,3.953360708,0.851877376,5.946330718,3.433987204
572,587,-27.92261623,120.52003,15,regolith,RE,3.1608,18.6424,495.450698,0.263941209,329.5815567,1.265753779,0.16042,5.267777095,0.93592095,6.166171195,0.828386296,5.656120079,2.708050201
573,588,-27.92200634,121.0938602,25,regolith,RE,5.9384,4.0584,460.4992974,0.145625466,205.4198611,0.083817706,0.12643,28.71117823,7.147008756,8.259128854,0.822857241,5.881518229,3.218875825
574,591,-27.91626639,121.0393202,7.4,regolith,RE,6.5197,1.983,481.4273236,0.314633964,91.68681594,0.420502764,0.15958,24.82233114,11.19283583,14.15824392,0.804221167,5.681576029,2.00148
575,592,-27.91438634,121.0929502,34,regolith,RE,5.0868,3.7913,459.1150501,0.118382637,231.8561307,0.196551848,0.1514,29.32389424,8.003903538,8.773683016,0.822458927,5.764771125,3.526360525
576,593,-27.91280638,121.0458102,15,regolith,RE,5.9381,1.3686,474.7157681,0.231314145,94.58876639,0.281854695,0.17059,25.533818,10.58060566,13.22407444,0.815420614,5.710506428,2.708050201
577,594,-27.91066617,120.5523701,16,regolith,RE,3.9341,22.4035,494.9368788,0.160678232,281.8019441,0.074322986,0.17023,6.670412134,4.603868278,5.808642809,0.827786433,5.739681813,2.772588722
578,596,-27.9075062,120.2518197,21,regolith,RE,1.4817,10.461,500.5791296,0.332354384,252.995284,0.130424543,0.15338,6.280335869,6.280335869,8.331296365,0.859099471,5.966904054,3.044522438
579,597,-27.90743645,120.9148202,2,regolith,RE,5.6709,15.3449,477.3765448,0.201328898,347.3227391,4.256265445,0.20982,15.17793149,15.17793149,20.43214667,0.902518707,5.567549945,0.693147181
580,598,-27.90646625,121.1779401,12,regolith,RE,4.6975,12.8782,444.0446476,0.177894224,43.62166153,0.151072654,0.14505,34.67380139,6.588955349,6.125706634,0.801297103,5.734438078,2.48490665
581,599,-27.90643671,120.7330204,10,regolith,RE,1.1429,26.9743,486.1275376,0.252834976,36.85122557,0.034545345,0.17224,4.794816128,1.166770857,5.48678187,0.892664915,5.645772719,2.302585093
582,600,-27.90540622,120.1785097,23,regolith,RE,4.48,18.5663,467.8471578,0.223012391,241.8349264,0.684262113,0.18745,3.907844211,3.907844211,4.109682803,0.895387973,5.983993616,3.135494216
583,601,-27.90447667,120.7915304,10,regolith,RE,4.034,27.8062,472.0664755,0.070840218,148.9198903,0.364730171,0.18914,8.474391199,6.554617745,8.857129722,0.868870363,5.748539134,2.302585093
584,602,-27.90184625,120.58649,19,regolith,RE,5.686,23.602,508.5123722,0.30291653,209.3218706,0.217910295,0.12858,3.20280694,3.20280694,2.584013983,0.818847342,5.755275199,2.944438979
585,603,-27.90093627,121.1538801,5.23,igneous volcanic,IV,4.8274,10.1403,451.7017482,0.275200454,74.29441311,0.585670211,0.16884,34.54757683,7.964925829,6.888253662,0.816155481,5.742656476,1.654411278
586,604,-27.89948649,120.6547697,10,regolith,RE,0.6376,24.6436,510.2617836,0.351144169,90.92895318,0.118514323,0.15923,1.059292521,1.059292521,4.800496364,0.822671505,5.549046718,2.302585093
587,605,-27.89940637,120.9911602,13,regolith,RE,7.4116,7.5863,500.869929,0.367610062,22.82351986,0.12907385,0.15646,22.01760252,15.59695592,19.54182976,0.776043377,5.580826294,2.564949357
588,606,-27.89576618,120.3113598,19,regolith,RE,0.8694,3.8162,524.9084725,0.296591509,100.2848702,0.464857856,0.17582,8.179803339,8.179803339,7.998850006,0.836373573,5.790067246,2.944438979
589,607,-27.89484621,120.4752401,13,regolith,RE,8.6311,14.2578,498.5617177,0.242545694,90.44372628,0.317502258,0.15522,7.990628354,4.444959234,10.04825825,0.892746092,5.831394659,2.564949357
590,608,-27.8948261,120.5253102,12,regolith,RE,5.998,19.7317,489.6499688,0.073992962,335.2424352,0.132264354,0.17932,8.410990227,1.488813147,7.787207063,0.809429496,5.841089531,2.48490665
591,609,-27.89473624,121.1860301,23,regolith,RE,6.2611,13.5439,442.9801208,0.047891883,211.0823245,0.062176624,0.13355,36.0385478,7.023768491,5.988433888,0.765133508,5.94931949,3.135494216
592,610,-27.89417638,120.9607302,5,regolith,RE,9.3415,11.0126,484.4732306,0.347895621,295.2591974,0.105318808,0.23786,19.89993986,18.64037308,22.83832076,0.914553572,5.45742042,1.609437912
593,611,-27.89330614,120.5464302,17,regolith,RE,5.7983,22.0718,491.7541321,0.183138982,277.1198263,0.216302246,0.17315,6.234451894,3.31929544,7.331791258,0.828423005,5.723411582,2.833213344
594,612,-27.89257669,120.7495704,19,regolith,RE,1.1552,26.8213,479.5728089,0.134056699,142.5816191,0.222773747,0.16434,7.601635195,2.113825181,8.171732463,0.843990157,5.862498237,2.944438979
595,613,-27.88932626,121.1632201,1,igneous volcanic,IV,6.1246,10.9481,446.521823,0.358625125,77.90918877,0.769729622,0.16082,35.91232323,8.757044269,7.914077109,0.780614231,5.75799566,0
596,614,-27.88749626,121.1612101,8,igneous volcanic,IV,6.3115,10.6818,452.7977233,0.300489779,170.9395286,0.883059611,0.16582,35.41491854,8.934384156,7.887480126,0.791793372,5.786810843,2.079441542
597,615,-27.88684628,121.1256801,28,regolith,RE,4.5035,6.7881,450.0129234,0.13195346,27.19111307,0.08933074,0.1398,33.53651763,9.811047694,8.97392042,0.808568764,5.778645216,3.33220451
598,616,-27.88650614,120.2373197,17,regolith,RE,0.8114,12.096,502.569736,0.450055363,240.4193283,0.221268067,0.1431,7.905075183,7.905075183,8.905453369,0.80427512,5.883969124,2.833213344
599,617,-27.88648626,121.1531101,4.5,igneous volcanic,IV,6.4333,9.7827,452.7977233,0.300489779,170.9395286,0.883059611,0.16582,35.41491854,8.934384156,7.887480126,0.791793372,5.786810843,1.504077397
600,618,-27.88631615,120.3526998,8,regolith,RE,4.7024,1.5631,503.5627838,0.399909689,49.22288359,3.824511841,0.18623,8.40338035,8.40338035,9.582001793,0.880250242,5.563347036,2.079441542
601,619,-27.88263632,121.0787401,22,regolith,RE,1.6888,1.569,462.4825834,0.257845429,75.71083837,0.281294174,0.17598,30.45362099,12.46624057,12.85278892,0.823239946,5.686448093,3.091042453
602,620,-27.88239662,120.6720701,18,regolith,RE,2.7249,23.4564,498.9804361,0.275207658,84.79258388,0.238641059,0.16572,3.886822818,0.598068273,6.727528635,0.852597494,5.650976334,2.890371758
603,621,-27.87761617,120.39937,3,regolith,RE,7.7707,6.3994,484.1672435,0.122903088,313.9022639,6.28172957,0.1941,9.169032491,9.169032491,8.831191941,0.899881459,5.645975047,1.098612289
604,622,-27.8763161,120.1773296,32,regolith,RE,3.1683,18.843,475.1301936,0.177899851,238.6141422,0.384436544,0.17422,7.72146358,7.72146358,7.876606219,0.861693448,6.012968729,3.465735903
605,623,-27.87438645,120.6154998,11,regolith,RE,2.905,22.7789,522.8599604,0.236677395,189.348936,0.522585207,0.15222,0.878984138,0.878984138,1.999860654,0.846036781,5.613163735,2.397895273
606,624,-27.87422645,120.6154698,10,regolith,RE,2.8935,22.762,522.8599604,0.236677395,189.348936,0.522585207,0.15222,0.878984138,0.878984138,1.999860654,0.846036781,5.613163735,2.302585093
607,625,-27.87390665,120.7041905,25,regolith,RE,2.2097,23.1707,488.3771919,0.212835535,168.3028471,0.339412471,0.14957,6.663185357,2.711146284,6.094290718,0.830579756,5.772381345,3.218875825
