"k","model","o","p"
2,"hier_lm",2.30258509299405,2.49956721670749
2,"hier_lm",1.94591014905531,2.25071042339485
2,"hier_lm",3.2188758248682,3.12082675070625
2,"hier_lm",2.89037175789616,2.69640710885899
2,"hier_lm",2.30258509299405,2.77546543652324
2,"hier_lm",2.77258872223978,2.90517047916667
2,"hier_lm",1.50407739677627,2.2227841958266
2,"hier_lm",2.83321334405622,2.58728629272876
2,"hier_lm",2.70805020110221,3.1833156729554
2,"hier_lm",2.77258872223978,2.88212682477561
2,"hier_lm",3.04452243772342,2.65895428523412
2,"hier_lm",2.70805020110221,2.72798174310563
2,"hier_lm",3.17805383034795,3.17725182229039
2,"hier_lm",2.77258872223978,2.45285919358321
2,"hier_lm",3.17805383034795,2.63615529365491
2,"hier_lm",3.17805383034795,2.63934216807
2,"hier_lm",3.09104245335832,2.46951578076016
2,"hier_lm",3.29583686600433,2.58422116490171
2,"hier_lm",2.56494935746154,2.32169644073402
2,"hier_lm",2.07944154167984,2.61486304700095
2,"hier_lm",2.07944154167984,2.30668472751494
2,"hier_lm",3.24376354037598,2.1718703366703
2,"hier_lm",2.07944154167984,2.57203479422064
2,"hier_lm",2.30258509299405,2.82240604367184
2,"hier_lm",3.40119738166216,2.28515280713976
2,"hier_lm",3.91202300542815,2.97051443406649
2,"hier_lm",2.99573227355399,3.0552805811064
2,"hier_lm",3.29583686600433,2.54441435963659
2,"hier_lm",2.63905732961526,2.83811692897185
2,"hier_lm",3.2188758248682,3.11582412804163
2,"hier_lm",3.13549421592915,2.92252602352328
2,"hier_lm",3.04452243772342,2.74286768761566
2,"hier_lm",3.04452243772342,2.80518616642082
2,"hier_rf",2.484906649788,2.64732597968669
2,"hier_rf",3.40119738166216,2.66854713493118
2,"hier_rf",2.484906649788,2.67642225121245
2,"hier_rf",1.38629436111989,2.27320784106733
2,"hier_rf",1.62334081760309,1.77697464863884
2,"hier_rf",2.70805020110221,2.39832580112732
2,"hier_rf",2.01490302054226,2.0631327037417
2,"hier_rf",2.83321334405622,3.16599352539581
2,"hier_rf",3.40119738166216,2.95076690427478
2,"hier_rf",3.68887945411394,3.01975938714437
2,"hier_rf",2.39789527279837,2.57357754679893
2,"hier_rf",2.484906649788,2.65104013262593
2,"hier_rf",2.56494935746154,2.95993457630159
2,"hier_rf",3.46573590279973,2.55594657993808
2,"hier_rf",2.94443897916644,2.68392421726296
2,"hier_rf",2.99573227355399,2.59474148273454
2,"hier_rf",1.48160454092422,2.29265500950543
2,"hier_rf",2.07944154167984,2.39572564005765
2,"hier_rf",2.83321334405622,2.86106626400263
2,"hier_rf",3.17805383034795,2.75727146187188
2,"hier_rf",3.2188758248682,2.89155995766908
2,"hier_rf",3.04452243772342,2.94038990529094
2,"hier_rf",4.00733318523247,2.8114518936867
2,"hier_rf",1.09861228866811,2.36821682464864
2,"hier_rf",1.56861591791385,1.92415835004965
2,"hier_rf",3.04452243772342,2.785977003115
2,"hier_rf",2.16332302566054,2.82512171437427
2,"hier_rf",1.38629436111989,1.76880473500108
2,"hier_rf",1.6094379124341,1.57900996325433
2,"hier_rf",1.09861228866811,1.72245243970774
2,"hier_rf",1.94591014905531,1.76705333838686
2,"hier_rf",1.6094379124341,1.7812936861901
2,"hier_rf",1.94591014905531,1.61454820380615
2,"hier_rf",1.79175946922805,1.59583245138922
2,"hier_rf",2.99573227355399,2.70866535050385
2,"hier_rf",2.56494935746154,2.18092249972003
2,"hier_rf",2.83321334405622,2.33189716626194
2,"hier_rf",2.89037175789616,2.78255630600356
2,"hier_rf",2.99573227355399,2.8738753528806
2,"hier_rf",3.3322045101752,2.62892545950481
2,"hier_rf",2.70805020110221,2.65178105305771
2,"hier_rf",2.89037175789616,2.7050350688441
2,"hier_rf",2.89037175789616,2.22725977440157
2,"hier_rf",2.56494935746154,2.80281951589468
2,"hier_rf",2.56494935746154,2.72840171200763
2,"hier_rf",2.99573227355399,2.67808809200733
2,"hier_rf",2.39789527279837,1.77422220194699
2,"hier_rf",2.94443897916644,2.85427663983569
2,"hier_rf",2.94443897916644,2.25277929539599
2,"hier_rf",3.09104245335832,2.44608559119086
2,"hier_rf",2.39789527279837,2.09367578686354
2,"hier_rf",2.10413415427021,2.25090831988736
2,"hier_rf",3.09104245335832,2.83255469413562
2,"hier_rf",2.14006616349627,2.86248572142325
2,"hier_rf",2.39789527279837,3.26299682736033
2,"hier_rf",2.70805020110221,2.85402877260246
2,"hier_rf",1.22377543162212,1.94825609644717
2,"hier_rf",0.955511445027436,2.31647011580384
2,"hier_rf",3.01993696225081,2.36428901918923
2,"hier_rf",0.693147180559945,2.20964610459513
2,"hier_rf",0.693147180559945,1.37189348963838
2,"hier_rf",1.79175946922805,1.39457523533943
2,"hier_rf",2.30258509299405,1.96281736976043
2,"hier_rf",2.56494935746154,2.47517678030301
2,"hier_rf",2.484906649788,2.4705828796954
